字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
6907	瞭	liao	lnx	1	lnxq	1	
6908	瞵	lin	lbx	1	lbxm	1	
6909	瞽	gu	gurx	1	gurx	1	
6910	矞	yu	yutn	2	yutn	2	
6911	矧	shen	ufem	1	ufem	1	
6912	矰	zeng	zge	1	zgex	1	
6913	石	dan	djv	1	djvv	1	
6914	矸	gan	gjv	1	gjvb	1	
6915	矻	ku	kuv	1	kuvy	1	
6916	矼	gang	ghv	1	ghvb	1	
6917	砀	dang	dhvv	1	dhvv	1	
6918	砄	jue	jtvq	1	jtvq	1	
6919	砆	fu	fuvq	1	fuvq	1	
6920	砉	hua	hxy	1	hxyv	1	
6921	砑	ya	yavd	1	yavd	1	
6922	砗	che	iev	1	ievv	2	
6923	砘	dun	dyv	1	dyvy	2	
6924	砠	ju	juv	1	juvb	1	
6925	砫	zhu	vuv	1	vuvr	1	
6926	砬	la	lav	1	lavn	1	
6927	砮	nu	nubv	2	nubv	2	
6928	砵	bo	bova	1	bova	1	
6929	砻	long	lslv	1	lslv	1	
6930	砼	tong	tsv	1	tsvb	1	
6931	硁	keng	kgv	1	kgvb	1	
6932	硇	nao	ncv	1	ncvc	1	
6933	硊	hui	hvv	1	hvvt	1	
6934	硍	yin	ybv	1	ybvo	1	
6935	硎	xing	xkv	1	xkvq	1	
6936	硔	gong	gsv	1	gsvg	1	
6937	硖	xia	xxvq	1	xxvq	1	
6938	硗	qiao	qnv	1	qnvv	1	
6939	硙	wei	wwvt	1	wwvt	1	
6940	硚	qiao	qnvm	1	qnvm	1	
6941	硪	wo	wov	1	wovp	1	
6942	硭	mang	mhv	1	mhva	1	
6943	硿	kong	ksvb	1	ksvb	1	
6944	碃	qing	qkvm	1	qkvm	1	
6945	碈	hun	hyv	1	hyvx	1	
6946	碌	liu	lqvv	1	lqvv	1	
6947	碏	que	qtv	1	qtvx	1	
6948	碓	dui	dvv	1	dvvx	1	
6949	碚	bei	bwvn	1	bwvn	1	
6950	碡	zhou	vzvc	1	vzvc	1	
6951	碣	jie	jpvd	1	jpvd	1	
6952	碥	bian	bmvk	1	bmvk	1	
6953	碨	wei	wwvt	2	wwvt	2	
6954	碲	di	divx	1	divx	1	
6955	碶	qi	qivq	1	qivq	1	
6956	碹	xuan	xrva	1	xrva	1	
6957	磉	sang	shv	1	shve	1	
6958	磏	qian	qmva	1	qmva	1	
6959	磔	zhe	veve	1	veve	1	
6960	磙	gun	gyvy	1	gyvy	1	
6961	磜	qi	qivt	1	qivt	1	
6962	磡	kan	kjvt	1	kjvt	1	
6963	磬	qing	qkrv	1	qkrv	1	
6964	磲	qu	quv	1	quve	1	
6965	磴	deng	dgv	1	dgva	1	
6966	磹	tan	tjvb	1	tjvb	1	
6967	磻	pan	pjvx	1	pjvx	1	
6968	礅	dun	dyvy	1	dyvy	1	
6969	礌	lei	lwvx	1	lwvx	1	
6970	礓	jiang	jlv	1	jlva	1	
6971	礞	meng	mgvj	1	mgvj	1	
6972	礵	shuang	ulv	1	ulvx	1	
6973	祃	ma	mah	1	mahf	1	
6974	祆	xian	xmh	1	xmhq	1	
6975	祇	qi	qihd	1	qihd	1	
6976	祊	beng	bgh	1	bghq	1	
6977	祋	dui	dvh	1	dvhb	1	
6978	祎	yi	yihd	1	yihd	1	
6979	祏	shi	uihv	1	uihv	1	
6980	祐	you	yzhn	1	yzhn	1	
6981	祓	fu	fuhw	1	fuhw	1	
6982	祕	mi	mihf	1	mihf	1	
6983	祚	zuo	zoh	1	zoht	1	
6984	祜	hu	huht	1	huht	1	
6985	祧	tiao	tnh	1	tnhv	1	
6986	祭	zhai	vdz	1	vdzt	1	
6987	祲	jin	jbhy	1	jbhy	1	
6988	祼	guan	grh	1	grhx	1	
6989	祾	ling	lkhy	1	lkhy	1	
6990	禅	shan	ujhj	1	ujhj	1	
6991	禊	xi	xihq	1	xihq	1	
6992	禋	yin	ybhr	1	ybhr	1	
6993	禒	xian	xmhj	1	xmhj	1	
6994	禔	zhi	viht	1	viht	1	
6995	禘	di	dih	1	dihx	1	
6996	禚	zhuo	voh	1	vohl	1	
6997	禛	zhen	vfhg	1	vfhg	1	
6998	禤	xuan	xrh	1	xrhv	1	
6999	禳	rang	rhh	1	rhhw	1	
7000	禺	yu	yuxx	1	yuxx	1	
7001	种	chong	ism	1	ismm	1	
7002	秣	mo	momg	1	momg	1	
7003	秫	shu	uumw	1	uumw	1	
7004	秬	ju	jumd	1	jumd	1	
7005	秭	zi	zim	1	ziml	1	
7006	秾	nong	nsmw	1	nsmw	1	
7007	稂	lang	lhm	1	lhmo	1	
7008	稃	fu	fumv	1	fumv	1	
7009	稆	lv	lvm	1	lvmn	1	
7010	稌	tu	tumg	1	tumg	1	
7011	稑	lu	lum	1	lumr	1	
7012	稙	zhi	vimb	1	vimb	1	
7013	稹	zhen	vfmg	1	vfmg	1	
7014	穄	ji	jimt	1	jimt	1	
7015	穑	se	sem	1	semn	1	
7016	穙	pu	pumj	1	pumj	1	
7017	穜	tong	tsm	1	tsmx	1	
7018	穟	sui	svmf	1	svmf	1	
7019	穰	rang	rhm	1	rhmw	1	
7020	穸	xi	xigz	1	xigz	1	
7021	窀	zhun	vyg	1	vygy	1	
7022	窅	yao	ycgx	1	ycgx	1	
7023	窊	wa	wag	1	wagc	1	
7024	窎	diao	dng	1	dngq	1	
7025	窣	su	sugb	1	sugb	1	
7026	窬	yu	yugq	2	yugq	2	
7027	窭	ju	jugb	1	jugb	1	
7028	窳	yu	yugc	1	yugc	1	
7029	窸	xi	xigf	1	xigf	1	
7030	竑	hong	hsny	1	hsny	1	
7031	竘	qu	qun	1	qunn	1	
7032	竫	jing	jkna	1	jkna	1	
7033	笄	ji	jizk	1	jizk	1	
7034	笕	jian	jmzp	2	jmzp	2	
7035	笥	si	siz	1	sizn	1	
7036	笪	da	daza	1	daza	1	
7037	笫	zi	ziz	1	zizl	1	
7038	笮	ze	zez	1	zezt	1	
7039	笮	zuo	zoz	1	zozt	1	
7040	笯	nu	nuz	1	nuzy	1	
7041	笱	gou	gzzn	2	gzzn	2	
7042	笸	po	poz	1	pozn	1	
7043	笾	bian	bmz	1	bmzf	1	
7044	筀	gui	gvzr	1	gvzr	1	
7045	筅	xian	xmz	1	xmzv	1	
7046	筇	qiong	qsz	1	qszc	1	
7047	筌	quan	qrzy	1	qrzy	1	
7048	筜	dang	dhz	1	dhza	1	
7049	筠	jun	jyz	1	jyzw	1	
7050	筠	yun	yyzw	1	yyzw	1	
7051	筢	pa	paz	1	pazt	1	
7052	筤	lang	lhz	1	lhzo	1	
7053	筥	ju	juz	1	juzn	1	
7054	筦	guan	grzv	1	grzv	1	
7055	筮	shi	uizl	1	uizl	1	
7056	筶	gao	gczn	2	gczn	2	
7057	筻	gang	ghz	1	ghzc	1	
7058	筼	yun	yyzp	1	yyzp	1	
7059	箅	bi	bizv	1	bizv	1	
7060	箓	lu	luz	1	luzv	1	
7061	箖	lin	lbz	1	lbze	1	
7062	箜	kong	ksz	1	kszb	1	
7063	箢	yuan	yrzt	1	yrzt	1	
7064	箦	ze	zezp	1	zezp	1	
7065	箧	qie	qpz	1	qpzq	1	
7066	箨	tuo	toz	1	tozy	1	
7067	箪	dan	djzj	2	djzj	2	
7068	箸	zhu	vuzx	2	vuzx	2	
7069	篁	huang	hlzy	1	hlzy	1	
7070	篆	zhuan	vrz	1	vrzj	1	
7071	篌	hou	hzz	1	hzze	1	
7072	篚	fei	fwzq	1	fwzq	1	
7073	篥	li	lize	1	lize	1	
7074	篪	chi	iizd	1	iizd	1	
7075	篯	jian	jmzp	3	jmzp	3	
7076	篼	dou	dzz	1	dzzv	1	
7077	簃	yi	yizz	1	yizz	1	
7078	簉	zao	zcz	1	zczf	1	
7079	簋	gui	gvzp	1	gvzp	1	
7080	簌	su	suz	1	suzl	1	
7081	簏	lu	luzq	1	luzq	1	
7082	簕	le	lez	1	lezt	1	
7083	簖	duan	drz	1	drzg	1	
7084	簝	liao	lnz	1	lnzq	1	
7085	簟	dian	dmz	1	dmzb	1	
7086	簠	fu	fuzp	1	fuzp	1	
7087	簰	pai	pdz	1	pdzb	1	
7088	籀	zhou	vzzx	1	vzzx	1	
7089	籥	yue	ytz	1	ytzk	1	
7090	籴	di	dil	1	dilc	1	
7091	籼	xian	xmcu	1	xmcu	1	
7092	粜	tiao	tnd	1	tndc	1	
7093	粝	li	licb	1	licb	1	
7094	粞	xi	xicd	1	xicd	1	
7095	粢	zi	ziwc	1	ziwc	1	
7096	粲	can	cjzc	1	cjzc	1	
7097	粳	jing	jkcc	1	jkcc	1	
7098	粿	guo	goc	1	gocx	1	
7099	糁	san	sjc	1	sjcl	1	
7100	糁	shen	ufcl	1	ufcl	1	
7101	糇	hou	hzc	1	hzce	1	
7102	糈	xu	xuc	1	xucm	1	
7103	糌	zan	zjc	1	zjcx	1	
7104	糒	bei	bwc	1	bwcm	2	
7105	糜	mei	mwpc	1	mwpc	1	
7106	糵	nie	npkc	1	npkc	1	
7107	絜	jie	jpyt	1	jpyt	1	
7108	絜	xie	xpy	1	xpyt	1	
7109	絷	zhi	vist	1	vist	1	
7110	綦	qi	qict	1	qict	1	
7111	綮	qing	qkat	1	qkat	1	
7112	縠	hu	hurb	1	hurb	1	
7113	縢	teng	tgmt	1	tgmt	1	
7114	縻	mi	mipt	1	mipt	1	
7115	繁	po	poo	1	poot	1	
7116	繄	yi	yidt	1	yidt	1	
7117	繇	you	yzct	1	yzct	1	
7118	纛	dao	dcy	1	dcyt	1	
7119	纥	he	hety	1	hety	1	
7120	约	yao	yctw	1	yctw	1	
7121	纩	kuang	klt	1	kltp	1	
7122	纮	hong	hst	1	hsty	1	
7123	纴	ren	rftr	1	rftr	1	
7124	纶	guan	grt	1	grte	1	
7125	纻	zhu	vuta	1	vuta	1	
7126	纼	zhen	vftm	1	vftm	1	
7127	绁	xie	xpty	1	xpty	1	
7128	绂	fu	futw	1	futw	1	
7129	绋	fu	futl	1	futl	1	
7130	绖	die	dptw	1	dptw	1	
7131	绗	hang	hht	1	hhto	1	
7132	络	lao	lct	1	lcty	1	
7133	绠	geng	ggt	1	ggtc	1	
7134	绡	xiao	xntm	1	xntm	1	
7135	绤	xi	xitn	1	xitn	1	
7136	绰	chao	ict	1	ictb	1	
7137	绲	gun	gyt	1	gyte	1	
7138	绹	tao	tctf	1	tctf	1	
7139	综	zeng	zgtt	1	zgtt	1	
7140	绾	wan	wjtd	1	wjtd	1	
7141	缁	zi	zitx	1	zitx	1	
7142	缂	ke	ketc	1	ketc	1	
7143	缃	xiang	xltx	1	xltx	1	
7144	缉	qi	qitm	1	qitm	1	
7145	缊	yun	yytp	1	yytp	1	
7146	缌	si	sitf	1	sitf	1	
7147	缐	xian	xmtv	1	xmtv	1	
7148	缑	gou	gzt	1	gzte	1	
7149	缒	zhui	vvtf	1	vvtf	1	
7150	缗	min	mbt	1	mbtx	1	
7151	缙	jin	jbtx	1	jbtx	1	
7152	缞	cui	cvt	1	cvta	1	
7153	缟	gao	gctn	1	gctn	1	
7154	缣	jian	jmta	1	jmta	1	
7155	缦	man	mjt	1	mjty	1	
7156	缧	lei	lwt	1	lwtt	1	
7157	缩	su	sut	1	sutt	2	
7158	缪	miao	mntl	1	mntl	1	
7159	缫	sao	sct	1	sctx	1	
7160	缲	qiao	qnte	1	qnte	1	
7161	缵	zuan	zrt	1	zrtp	2	
7162	罍	lei	lwxf	1	lwxf	1	
7163	罘	fu	fupa	1	fupa	1	
7164	罟	gu	gupt	2	gupt	2	
7165	罡	gang	ghp	1	ghpt	1	
7166	罨	yan	yjpx	3	yjpx	3	
7167	罱	lan	ljp	1	ljpq	1	
7168	罴	pi	pipl	1	pipl	1	
7169	罶	liu	lqpx	1	lqpx	1	
7170	罽	ji	jipq	1	jipq	1	
7171	罾	zeng	zgpx	1	zgpx	1	
7172	羌	qiang	qljy	1	qljy	1	
7173	羑	you	yzjy	1	yzjy	1	
7174	羓	ba	baj	1	bajt	1	
7175	羕	yang	yhjv	1	yhjv	1	
7176	羖	gu	gujb	1	gujb	1	
7177	羝	di	dijd	2	dijd	2	
7178	羧	suo	soj	1	sojy	1	
7179	羰	tang	thjl	1	thjl	1	
7180	羱	yuan	yrjq	1	yrjq	1	
7181	羲	xi	xij	1	xijy	1	
7182	羼	chan	ijaq	1	ijaq	1	
7183	羿	yi	yivk	1	yivk	1	
7184	翀	chong	isv	1	isvm	1	
7185	翂	fen	ffv	1	ffvq	1	
7186	翃	hong	hsb	1	hsbv	1	
7187	翈	xia	xxxv	1	xxxv	1	
7188	翊	yi	yinv	1	yinv	1	
7189	翕	xi	xilv	2	xilv	2	
7190	翙	hui	hvu	1	hvuv	1	
7191	翚	hui	hvvv	1	hvvv	1	
7192	翛	xiao	xnov	1	xnov	1	
7193	翟	di	divx	2	divx	2	
7194	翟	zhai	vdv	1	vdvx	1	
7195	翥	zhu	vuov	1	vuov	1	
7196	翦	jian	jmgv	1	jmgv	1	
7197	翮	he	hebv	1	hebv	1	
7198	翯	he	hev	1	hevn	1	
7199	翷	lin	lbcv	1	lbcv	1	
7200	翾	xuan	xrpv	1	xrpv	1	
7201	耄	mao	mco	1	mcof	1	
7202	耇	gou	gzon	1	gzon	1	
7203	耋	die	dpo	1	dpow	1	
7204	耏	er	erfl	1	erfl	1	
7205	耏	nai	ndfl	1	ndfl	1	
7206	耑	duan	dru	1	druf	1	
7207	耒	lei	lwg	1	lwgg	1	
7208	耔	zi	zigv	2	zigv	2	
7209	耖	chao	icg	1	icgl	1	
7210	耙	ba	bagt	1	bagt	1	
7211	耜	si	sig	1	sigd	1	
7212	耠	huo	hogn	1	hogn	1	
7213	耢	lao	lcgt	1	lcgt	1	
7214	耤	ji	jigx	1	jigx	1	
7215	耥	tang	thgn	1	thgn	1	
7216	耧	lou	lzg	1	lzgb	1	
7217	耩	jiang	jlg	1	jlgr	1	
7218	耪	pang	phg	1	phgq	2	
7219	耰	you	yzgy	1	yzgy	1	
7220	耱	mo	mogv	1	mogv	1	
7221	耵	ding	dkmq	1	dkmq	1	
7222	聃	dan	djmr	1	djmr	1	
7223	聍	ning	nkm	1	nkmq	1	
7224	聱	ao	aoam	2	aoam	2	
7225	聿	yu	yuaa	1	yuaa	1	
7226	肭	na	nam	1	naml	1	
7227	肷	qian	qmm	1	qmml	1	
7228	肸	xi	ximb	1	ximb	1	
7229	胂	shen	ufmx	1	ufmx	1	
7230	胈	ba	bam	1	bamw	1	
7231	胖	pan	pjm	1	pjmy	1	
7232	胙	zuo	zom	1	zomt	1	
7233	胠	qu	qumy	1	qumy	1	
7234	胣	chi	iimp	1	iimp	1	
7235	胤	yin	ybly	1	ybly	1	
7236	胨	dong	dsmv	1	dsmv	1	
7237	胩	ka	kam	1	kamg	1	
7238	胪	lu	luma	1	luma	1	
7239	胬	nu	nubl	1	nubl	1	
7240	胲	hai	hdm	1	hdmb	1	
7241	脎	sa	sam	1	samq	1	
7242	脒	mi	mimc	1	mimc	1	
7243	脘	wan	wjmv	1	wjmv	1	
7244	脞	cuo	com	1	comr	1	
7245	脟	lie	lpm	1	lpmq	1	
7246	脩	xiu	xqom	1	xqom	1	
7247	脬	pao	pcm	1	pcmv	1	
7248	脶	luo	lom	1	loml	1	
7249	脿	biao	bnmw	1	bnmw	1	
7250	腌	a	aam	1	aamx	1	
7251	腒	ju	jumt	1	jumt	1	
7252	腘	guo	gomy	1	gomy	1	
7253	腙	zong	zsm	1	zsmt	1	
7254	腠	cou	czm	1	czmq	1	
7255	腧	shu	uumq	1	uumq	1	
7256	腨	shuan	urm	1	urmf	1	
7257	腩	nan	njm	1	njmq	1	
7258	腯	tu	tumx	1	tumx	1	
7259	腽	wa	wam	1	wamp	1	
7260	膂	lv	lvqm	1	lvqm	1	
7261	膙	jiang	jlm	1	jlmq	1	
7262	膻	dan	djma	1	djma	1	
7263	膻	shan	ujma	1	ujma	1	
7264	臌	gu	gumy	1	gumy	1	
7265	臑	nao	ncm	1	ncmf	1	
7266	臜	za	zam	1	zamp	1	
7267	臧	zang	zhpy	1	zhpy	1	
7268	臬	nie	npte	1	npte	1	
7269	舁	yu	yutk	1	yutk	1	
7270	舂	chong	isj	1	isjt	1	
7271	舄	xi	xitl	1	xitl	1	
7272	舠	dao	dcv	1	dcvq	1	
7273	舣	yi	yivc	1	yivc	1	
7274	舥	pa	pav	1	pavt	1	
7275	舫	fang	fhv	1	fhvq	1	
7276	舭	bi	biv	1	bive	1	
7277	舯	zhong	vsv	1	vsvm	1	
7278	舲	ling	lkv	1	lkvq	1	
7279	舳	zhu	vuvx	1	vuvx	1	
7280	舴	ze	zev	1	zevt	1	
7281	舸	ge	gevq	1	gevq	1	
7282	舻	lu	luva	2	luva	2	
7283	舾	xi	xivd	2	xivd	2	
7284	艅	yu	yuvg	1	yuvg	1	
7285	艋	meng	mgvp	1	mgvp	1	
7286	艎	huang	hlv	1	hlvy	1	
7287	艏	shou	uzv	1	uzvt	1	
7288	艚	cao	ccv	1	ccvx	2	
7289	艟	chong	isvx	1	isvx	1	
7290	艨	meng	mgvj	2	mgvj	2	
7291	艴	bo	bol	1	bolt	1	
7292	艽	jiao	jnkv	1	jnkv	1	
7293	艾	yi	yikc	1	yikc	1	
7294	艿	nai	ndkl	1	ndkl	1	
7295	芃	peng	pgkd	1	pgkd	1	
7296	芄	wan	wjk	1	wjkv	2	
7297	芈	mi	mimy	1	mimy	1	
7298	芊	qian	qmkb	1	qmkb	1	
7299	芍	shao	uck	1	uckw	1	
7300	芎	xiong	xsk	1	xsky	1	
7301	芏	du	duk	1	dukr	1	
7302	芑	qi	qikt	1	qikt	1	
7303	芗	xiang	xlkt	1	xlkt	1	
7304	芘	bi	bike	2	bike	2	
7305	芟	shan	ujkb	1	ujkb	1	
7306	芠	wen	wfk	1	wfkc	1	
7307	芡	qian	qmkl	1	qmkl	1	
7308	芣	fu	fuka	1	fuka	1	
7309	芤	kou	kzky	1	kzky	1	
7310	芥	gai	gdk	1	gdkm	1	
7311	芨	ji	jikl	1	jikl	1	
7312	芩	qin	qbkq	1	qbkq	1	
7313	芪	qi	qikd	1	qikd	1	
7314	芫	yan	yjk	1	yjkv	1	
7315	芫	yuan	yrkv	1	yrkv	1	
7316	芰	ji	jiky	1	jiky	1	
7317	芴	wu	wukv	1	wukv	1	
7318	芼	mao	mckf	1	mckf	1	
7319	芾	fei	fwkx	1	fwkx	1	
7320	芾	fu	fukx	1	fukx	1	
7321	苁	cong	cskl	1	cskl	1	
7322	苄	bian	bmk	1	bmkg	1	
7323	苈	li	likt	2	likt	2	
7324	苉	pi	pik	1	pikv	1	
7325	苊	e	eekt	1	eekt	1	
7326	苌	chang	ihk	1	ihkt	1	
7327	苒	ran	rjk	1	rjkr	1	
7328	苓	ling	lkkq	1	lkkq	1	
7329	苕	shao	uckn	1	uckn	1	
7330	苘	qing	qkkn	1	qkkn	1	
7331	苠	min	mbk	1	mbkw	1	
7332	苣	qu	qukd	1	qukd	1	
7333	苤	pie	ppk	1	ppka	1	
7334	苧	ning	nkk	1	nkkq	1	
7335	苻	fu	fuky	1	fuky	1	
7336	苾	bi	bikf	1	bikf	1	
7337	茀	fu	fukl	1	fukl	1	
7338	茆	mao	mckj	1	mckj	1	
7339	茈	ci	cike	1	cike	1	
7340	茈	zi	zik	1	zike	1	
7341	茋	di	dikd	1	dikd	1	
7342	茌	chi	iik	1	iikr	1	
7343	茑	niao	nnk	1	nnkq	1	
7344	茓	xue	xtkg	1	xtkg	1	
7345	茛	gen	gfk	1	gfko	1	
7346	茝	chai	idk	1	idky	1	
7347	茭	jiao	jnkc	1	jnkc	1	
7348	茯	fu	fukq	1	fukq	1	
7349	茳	jiang	jlkb	1	jlkb	1	
7350	茺	chong	isk	1	iskv	1	
7351	茼	tong	tsk	1	tskn	1	
7352	茽	zhong	vsk	1	vskm	1	
7353	荀	xun	xykx	1	xykx	1	
7354	荁	huan	hrk	1	hrka	1	
7355	荃	quan	qrky	1	qrky	1	
7356	荄	gai	gdkb	1	gdkb	1	
7357	荇	xing	xkk	1	xkko	1	
7358	荑	ti	tik	1	tikr	1	
7359	荑	yi	yikr	1	yikr	1	
7360	荓	ping	pkkk	1	pkkk	1	
7361	荖	lao	lcke	1	lcke	1	
7362	荙	da	dak	1	dakf	1	
7363	荛	rao	rck	1	rckv	1	
7364	荠	qi	qikm	1	qikm	1	
7365	荥	xing	xkkv	1	xkkv	1	
7366	荥	ying	ykkv	1	ykkv	1	
7367	荦	luo	lokf	1	lokf	1	
7368	荩	jin	jbk	1	jbkw	1	
7369	荬	mai	mdk	1	mdkq	1	
7370	荭	hong	hsk	1	hskb	1	
7371	荮	zhou	vzk	1	vzkq	1	
7372	荸	bi	bikv	1	bikv	1	
7373	荽	sui	svk	1	svkb	1	
7374	莒	ju	jukn	1	jukn	1	
7375	莘	shen	ufkb	1	ufkb	1	
7376	莘	xin	xbkb	1	xbkb	1	
7377	莙	jun	jykn	1	jykn	1	
7378	莛	ting	tkk	1	tkkf	1	
7379	莝	cuo	cok	1	cokr	1	
7380	莞	wan	wjkv	1	wjkv	1	
7381	莨	liang	llk	1	llko	1	
7382	莩	fu	fukv	1	fukv	1	
7383	莪	e	eekp	1	eekp	1	
7384	莶	xian	xmkq	1	xmkq	1	
7385	莸	you	yzkl	2	yzkl	2	
7386	莼	chun	iyk	1	iyky	1	
7387	莿	ci	cikq	1	cikq	1	
7388	菀	wan	wjkt	1	wjkt	1	
7389	菂	di	dikw	1	dikw	1	
7390	菉	lu	lukv	1	lukv	1	
7391	菍	nie	npkf	1	npkf	1	
7392	菔	fu	fuky	2	fuky	2	
7393	菖	chang	ihkx	1	ihkx	1	
7394	菘	song	ssk	1	ssky	1	
7395	菝	ba	bakw	1	bakw	1	
7396	菡	han	hjk	1	hjkd	1	
7397	菥	xi	xikg	1	xikg	1	
7398	菹	zu	zuk	1	zukb	1	
7399	菼	tan	tjk	1	tjkl	1	
7400	菽	shu	uuky	1	uuky	1	
7401	萆	bi	bikb	2	bikb	2	
7402	萋	qi	qikb	1	qikb	1	
7403	萏	dan	djk	1	djkt	1	
7404	萑	huan	hrkx	1	hrkx	1	
7405	萚	tuo	tok	1	toky	1	
7406	萣	ding	dkk	1	dkkt	1	
7407	萩	qiu	qqk	1	qqkl	1	
7408	萱	xuan	xrk	1	xrka	1	
7409	萳	nan	njk	1	njkq	1	
7410	萹	bian	bmkk	1	bmkk	1	
7411	落	la	lak	1	laky	1	
7412	葎	lv	lvk	1	lvka	1	
7413	葑	feng	fgk	1	fgkq	1	
7414	葖	tu	tukq	1	tukq	1	
7415	著	zhu	vukx	1	vukx	1	
7416	著	zhuo	vokx	1	vokx	1	
7417	葙	xiang	xlkx	1	xlkx	1	
7418	葚	ren	rfky	1	rfky	1	
7419	葜	qia	qxk	1	qxkq	1	
7420	葭	jia	jxky	1	jxky	1	
7421	葰	jun	jyky	1	jyky	1	
7422	葰	suo	soky	1	soky	1	
7423	葳	wei	wwkb	2	wwkb	2	
7424	葴	zhen	vfk	1	vfkn	1	
7425	葶	ting	tkkq	1	tkkq	1	
7426	葸	xi	xikf	1	xikf	1	
7427	蒄	guan	grkq	1	grkq	1	
7428	蒇	chan	ijk	1	ijkp	1	
7429	蒈	kai	kdk	1	kdkt	1	
7430	蒉	kui	kvkp	1	kvkp	1	
7431	蒌	lou	lzk	1	lzkb	1	
7432	蒎	pai	pdk	1	pdkd	1	
7433	蒐	sou	szkp	1	szkp	1	
7434	蒗	lang	lhko	1	lhko	1	
7435	蒟	ju	jukn	2	jukn	2	
7436	蒨	qian	qmkm	1	qmkm	1	
7437	蒯	kuai	kkk	1	kkkq	1	
7438	蒱	pu	pukl	3	pukl	3	
7439	蒴	shuo	uok	1	uokm	1	
7440	蒹	jian	jmka	1	jmka	1	
7441	蒺	ji	jike	1	jike	1	
7442	蒻	ruo	rokw	1	rokw	1	
7443	蒽	en	enk	1	enkf	1	
7444	蒿	hao	hck	1	hckn	1	
7445	蓁	zhen	vfkm	1	vfkm	1	
7446	蓂	mi	mik	1	mikg	1	
7447	蓇	gu	gukj	1	gukj	1	
7448	蓊	weng	wgk	1	wgkv	1	
7449	蓏	luo	lokc	1	lokc	1	
7450	蓠	li	likx	1	likx	1	
7451	蓢	lang	lhkm	1	lhkm	1	
7452	蓣	yu	yukp	1	yukp	1	
7453	蓥	ying	ykki	1	ykki	1	
7454	蓰	xi	xikt	1	xikt	1	
7455	蔀	bu	buk	1	bukc	1	
7456	蔃	qiang	qlkq	1	qlkq	1	
7457	蔈	piao	pnk	1	pnkt	2	
7458	蔊	han	hjkb	1	hjkb	1	
7459	蔌	su	sukl	1	sukl	1	
7460	蔓	wan	wjky	1	wjky	1	
7461	蔚	yu	yukq	1	yukq	1	
7462	蔟	cu	cuk	1	cuke	1	
7463	蔸	dou	dzk	1	dzkv	1	
7464	蔹	lian	lmky	1	lmky	1	
7465	蔺	lin	lbk	1	lbkx	1	
7466	蕃	bo	bokx	1	bokx	1	
7467	蕖	qu	quke	1	quke	1	
7468	蕗	lu	luky	1	luky	1	
7469	蕙	hui	hvkf	1	hvkf	1	
7470	蕞	zui	zvk	1	zvky	1	
7471	蕤	rui	rvkn	1	rvkn	1	
7472	蕰	wen	wfkp	1	wfkp	1	
7473	蕲	qi	qikg	2	qikg	2	
7474	蕹	weng	wgkx	1	wgkx	1	
7475	蕺	ji	jikw	1	jikw	1	
7476	蕻	hong	hskg	1	hskg	1	
7477	薁	ao	aok	1	aokq	1	
7478	薅	hao	hckq	1	hckq	1	
7479	薜	bi	bikb	3	bikb	3	
7480	薢	xie	xpk	1	xpkf	1	
7481	薤	xie	xpka	1	xpka	1	
7482	薨	hong	hske	1	hske	1	
7483	薳	wei	wwkf	1	wwkf	1	
7484	薷	ru	rukf	1	rukf	1	
7485	薸	piao	pnkt	1	pnkt	1	
7486	薹	tai	tdkw	1	tdkw	1	
7487	薿	ni	nik	1	nikt	1	
7488	藟	lei	lwkx	1	lwkx	1	
7489	藠	jiao	jnkt	1	jnkt	1	
7490	藦	mo	moks	1	moks	1	
7491	藨	biao	bnk	1	bnkl	1	
7492	蘅	heng	hgk	1	hgkq	1	
7493	蘘	rang	rhk	1	rhkw	1	
7494	蘧	qu	qukf	1	qukf	1	
7495	蘼	mi	mikq	1	mikq	1	
7496	虒	si	sil	1	sild	1	
7497	虓	xiao	xnvd	1	xnvd	1	
7498	虢	guo	gocd	1	gocd	1	
7499	虤	yan	yjgd	1	yjgd	1	
7500	虮	ji	jiqd	2	jiqd	2	
7501	虷	gan	gjq	1	gjqb	1	
7502	虷	han	hjqb	1	hjqb	1	
7503	虸	zi	ziq	1	ziqv	1	
7504	虹	jiang	jlqb	1	jlqb	1	
7505	虺	hui	hvvq	1	hvvq	1	
7506	虻	meng	mgqa	1	mgqa	1	
7507	虼	ge	geqy	1	geqy	1	
7508	虿	chai	idb	1	idbq	1	
7509	蚄	fang	fhqq	1	fhqq	1	
7510	蚆	ba	baq	1	baqt	1	
7511	蚌	beng	bgq	1	bgqy	1	
7512	蚧	jie	jpqm	1	jpqm	1	
7513	蚨	fu	fuqq	1	fuqq	1	
7514	蚬	xian	xmq	1	xmqp	1	
7515	蚰	you	yzqx	1	yzqx	1	
7516	蚲	ping	pkq	1	pkqb	1	
7517	蚺	ran	rjq	1	rjqr	1	
7518	蛃	bing	bkq	1	bkql	1	
7519	蛄	gu	guqt	1	guqt	1	
7520	蛉	ling	lkqq	1	lkqq	1	
7521	蛏	cheng	igq	1	igqr	1	
7522	蛑	mou	mzq	1	mzqf	1	
7523	蛘	yang	yhqq	1	yhqq	1	
7524	蛞	kuo	koq	1	koqn	1	
7525	蛩	qiong	qsb	1	qsbq	1	
