根	音节	字对	位置	首末同时	权重	字1分读音频次	字2分读音频次	字1整字频次排名	字2整字频次排名	字1待分配	字2待分配
廾	jie	戒—界	末根	False	4018	4018	15931	1095	430	0	64
廾	jie	戒—阶	末根	False	1534	4018	1534	1095	1676	0	6
廾	qi	弃—齐	末根	False	1322	7838	1322	759	1631	7	350
廾	jie	戒—芥	末根	False	187	4018	187	1095	2804	0	40
廾	qi	弃—脐	末根	False	170	7838	170	759	2970	7	0
廾	jie	介—诫	末根	False	159	7695	159	773	3020	1	0
廾	jie	界—诫	末根	False	159	15931	159	430	3020	64	0
廾	jie	芥—诫	末根	False	159	187	159	2804	3020	40	0
廾	jie	诫—阶	末根	False	159	159	1534	3020	1676	0	6
廾	jie	戒—疥	末根	False	8	4018	8	1095	4504	0	0
廾	jie	疥—诫	末根	False	8	8	159	4504	3020	0	0
廾	ji	挤—枅	末根	False	0	1438	0	1723	6065	0	0
廾	ji	挤—笄	末根	False	0	1438	0	1723	6817	0	0
廾	ji	枅—济	末根	False	0	0	1723	6065	1602	0	6
廾	ji	枅—荠	末根	False	0	0	3	6065	4680	0	2
廾	ji	枅—跻	末根	False	0	0	30	6065	3945	0	0
廾	ji	枅—霁	末根	False	0	0	0	6065	7669	0	0
廾	ji	枅—鲚	末根	False	0	0	0	6065	7800	0	0
廾	ji	枅—𬯀	末根	False	0	0	0	6065	8077	0	0
廾	ji	济—笄	末根	False	0	1723	0	1602	6817	6	0
廾	ji	笄—荠	末根	False	0	0	3	6817	4680	0	2
廾	ji	笄—跻	末根	False	0	0	30	6817	3945	0	0
廾	ji	笄—霁	末根	False	0	0	0	6817	7669	0	0
廾	ji	笄—鲚	末根	False	0	0	0	6817	7800	0	0
廾	ji	笄—𬯀	末根	False	0	0	0	6817	8077	0	0
廾	jie	介—悈	末根	False	0	7695	0	773	5899	1	0
廾	jie	价—悈	末根	False	0	0	0	701	5899	84	0
廾	jie	价—戒	末根	False	0	0	4018	701	1095	84	0
廾	jie	价—诫	末根	False	0	0	159	701	3020	84	0
廾	jie	悈—玠	末根	False	0	0	0	5899	6514	0	0
廾	jie	悈—界	末根	False	0	0	15931	5899	430	0	64
廾	jie	悈—疥	末根	False	0	0	8	5899	4504	0	0
廾	jie	悈—芥	末根	False	0	0	187	5899	2804	0	40
廾	jie	悈—蚧	末根	False	0	0	0	5899	7235	0	0
廾	jie	悈—阶	末根	False	0	0	1534	5899	1676	0	6
廾	jie	悈—骱	末根	False	0	0	0	5899	7756	0	0
廾	jie	戒—玠	末根	False	0	4018	0	1095	6514	0	0
廾	jie	戒—蚧	末根	False	0	4018	0	1095	7235	0	0
廾	jie	戒—骱	末根	False	0	4018	0	1095	7756	0	0
廾	jie	玠—诫	末根	False	0	0	159	6514	3020	0	0
廾	jie	蚧—诫	末根	False	0	0	159	7235	3020	0	0
廾	jie	诫—骱	末根	False	0	159	0	3020	7756	0	0
廾	kai	开—炌	末根	False	0	126742	0	65	6406	60	0
廾	kai	炌—锎	末根	False	0	0	1	6406	5240	0	0
廾	qi	弃—荠	末根	False	0	7838	0	759	4680	7	2
廾	qi	弃—蛴	末根	False	0	7838	0	759	7249	7	0
廾	sheng	声—昇	末根	False	0	18180	0	382	6011	79	0
廾	xie	械—𬹼	末根	False	0	928	0	1984	8103	0	0
廾	yu	毓—舁	末根	False	0	0	0	6189	7027	0	0
辶	jin	尽—近	末根	False	15456	15456	17328	448	403	6	2
辶	jin	尽—进	末根	False	15456	15456	55656	448	152	6	20
辶	di	的—迪	末根	False	9506	12674	9506	2	603	12415	1527
辶	huan	环—还	末根	False	3778	4838	3778	1012	41	10	69
辶	yao	药—邀	末根	False	3066	10996	3066	602	1251	44	0
辶	tu	图—途	末根	False	2728	10635	2728	610	1310	275	0
辶	shu	书—述	末根	False	2431	13244	2431	503	1383	116	1
辶	shu	术—述	末根	True	2431	12677	2431	522	1383	167	1
辶	yao	药—遥	末根	False	1413	10996	1413	602	1738	44	0
辶	di	的—递	末根	False	1400	12674	1400	2	1745	12415	0
辶	po	泼—迫	末根	False	572	572	3084	2276	1233	16	0
辶	yu	於—遇	末根	False	258	258	8029	2742	740	0	0
辶	yu	淤—遇	末根	False	198	198	8029	2864	740	0	0
辶	yu	瘀—遇	末根	False	190	190	8029	2895	740	0	0
辶	jin	烬—近	末根	False	137	137	17328	3102	403	0	2
辶	jin	烬—进	末根	False	137	137	55656	3102	152	0	20
辶	yu	於—逾	末根	False	99	258	99	2742	3284	0	0
辶	yu	淤—逾	末根	False	99	198	99	2864	3284	0	0
辶	yu	瘀—逾	末根	False	99	190	99	2895	3284	0	0
辶	yu	於—迂	末根	False	54	258	54	2742	3635	0	0
辶	yu	淤—迂	末根	False	54	198	54	2864	3635	0	0
辶	yu	瘀—迂	末根	False	54	190	54	2895	3635	0	0
辶	zao	枣—造	末根	False	25	25	11445	4027	575	0	16
辶	zao	枣—遭	末根	False	25	25	2455	4027	1380	0	0
辶	shu	沭—述	末根	False	7	7	2431	4541	1383	0	1
辶	tong	佟—嗵	末根	False	5	5	7	4630	4530	0	0
辶	tong	佟—通	末根	False	5	5	26494	4630	291	0	123
辶	shu	戍—述	末根	False	4	4	2431	4656	1383	1	1
辶	bu	不—逋	末根	False	2	903982	2	6	4983	693	0
辶	bu	逋—钚	末根	False	2	2	83	4983	3384	0	0
辶	qiu	求—逑	末根	True	2	22771	2	321	4984	2	0
辶	qiu	球—逑	末根	False	2	24307	2	307	4984	44	0
辶	ju	聚—遽	末根	False	1	4526	1	1033	5215	59	0
辶	qiu	求—遒	末根	False	1	22771	1	321	5214	2	0
辶	qiu	球—遒	末根	False	1	24307	1	307	5214	44	0
辶	chan	搀—辿	末根	False	0	62	0	3535	7455	0	0
辶	chan	谗—辿	末根	False	0	6	0	4610	7455	0	0
辶	chan	辿—馋	末根	False	0	0	38	7455	3823	0	0
辶	di	玓—迪	末根	False	0	0	9506	6508	603	0	1527
辶	di	玓—递	末根	False	0	0	1400	6508	1745	0	0
辶	di	菂—迪	末根	False	0	0	9506	7129	603	0	1527
辶	di	菂—递	末根	False	0	0	1400	7129	1745	0	0
辶	huan	环—逭	末根	False	0	4838	0	1012	7465	10	0
辶	ji	戢—迹	末根	False	0	0	5466	5933	941	0	1
辶	ji	蕺—迹	末根	False	0	0	5466	7201	941	0	1
辶	jin	尽—琎	末根	False	0	15456	0	448	6556	6	0
辶	jin	浕—琎	末根	False	0	0	0	6261	6556	0	0
辶	jin	浕—近	末根	False	0	0	17328	6261	403	0	2
辶	jin	浕—进	末根	False	0	0	55656	6261	152	0	20
辶	jin	烬—琎	末根	False	0	137	0	3102	6556	0	0
辶	jin	琎—荩	末根	False	0	0	0	6556	7114	0	0
辶	jin	琎—赆	末根	False	0	0	0	6556	7389	0	0
辶	jin	荩—近	末根	False	0	0	17328	7114	403	0	2
辶	jin	荩—进	末根	False	0	0	55656	7114	152	0	20
辶	jin	赆—近	末根	False	0	0	17328	7389	403	0	2
辶	jin	赆—进	末根	False	0	0	55656	7389	152	0	20
辶	liao	尥—辽	末根	False	0	0	28	5754	3978	0	0
辶	pang	乓—逄	末根	False	0	197	0	2869	7463	0	0
辶	po	䥽—迫	末根	False	0	0	3084	5356	1233	0	0
辶	po	迫—酦	末根	False	0	3084	0	1233	7540	0	0
辶	qiu	俅—逑	末根	False	0	0	2	5414	4984	0	0
辶	qiu	俅—遒	末根	False	0	0	1	5414	5214	0	0
辶	qiu	赇—逑	末根	False	0	0	2	7390	4984	0	0
辶	qiu	赇—遒	末根	False	0	0	1	7390	5214	0	0
辶	qiu	逑—𨱇	末根	False	0	2	0	4984	7938	0	0
辶	qiu	遒—𨱇	末根	False	0	1	0	5214	7938	0	0
辶	shu	秫—述	末根	False	0	0	2431	6787	1383	0	1
辶	shu	述—𬬸	末根	False	0	2431	0	1383	8058	1	0
辶	teng	熥—疼	末根	False	0	0	3529	6445	1170	0	0
辶	tong	嗵—峂	末根	False	0	7	0	4530	5778	0	0
辶	tong	峂—通	末根	False	0	0	26494	5778	291	0	123
辶	ya	压—迓	末根	False	0	6419	0	862	7456	64	0
辶	yao	约—遥	末根	False	0	0	1413	322	1738	1374	0
辶	yao	约—邀	末根	False	0	0	3066	322	1251	1374	0
辶	yu	於—遹	末根	False	0	258	0	2742	7473	0	0
辶	yu	淤—遹	末根	False	0	198	0	2864	7473	0	0
辶	yu	瘀—遹	末根	False	0	190	0	2895	7473	0	0
辶	zao	慥—枣	末根	False	0	0	25	5921	4027	0	0
辶	zao	枣—簉	末根	False	0	25	0	4027	6860	0	0
辶	zhu	术—逐	末根	False	0	0	1663	522	1636	167	0
廴	chan	搀—梴	末根	False	0	62	0	3535	6109	0	0
廴	chan	梴—谗	末根	False	0	0	6	6109	4610	0	0
廴	chan	梴—馋	末根	False	0	0	38	6109	3823	0	0
廴	yan	延—阏	末根	False	0	1811	0	1562	7638	10	0
廴	yan	筵—阏	末根	False	0	19	0	4144	7638	0	0
廴	yan	蜒—阏	末根	False	0	16	0	4232	7638	0	0
廴	yan	阏—𫄧	末根	False	0	0	0	7638	7953	0	0
忄	yi	义—忆	首根	False	3781	9455	3781	658	1125	37	2
忄	yi	义—怡	首根	False	85	9455	85	658	3274	37	15
忄	liang	悢—良	首根	True	0	0	3043	5903	1256	0	2
忄	yi	义—怿	首根	False	0	9455	0	658	5890	37	0
忄	yi	义—悒	首根	False	0	9455	0	658	5901	37	0
心	de	德—的	末根	False	21798	21798	1736990	286	2	5351	12415
心	bei	悲—杯	末根	False	3866	3866	10396	1110	622	1	70
心	zhong	忠—终	末根	False	2334	2334	11114	1396	598	49	0
心	huan	患—环	末根	False	1540	1540	4838	1675	1012	0	10
心	shu	书—恕	末根	False	1274	13244	1274	503	1801	116	0
心	shu	恕—术	末根	False	1274	1274	12677	1801	522	0	167
心	han	寒—憾	末根	False	615	615	2611	2241	1337	5	0
心	cong	匆—聪	末根	False	514	514	5071	2351	983	0	4
心	han	寒—撼	末根	False	452	615	452	2241	2423	5	0
心	cong	匆—葱	末根	False	390	514	390	2351	2520	0	0
心	ren	刃—忍	末根	True	265	265	4557	2733	1036	0	0
心	yu	愈—於	末根	False	258	1156	258	1861	2742	2	0
心	yu	愚—於	末根	False	258	2721	258	1313	2742	0	0
心	bei	惫—杯	末根	False	225	225	10396	2806	622	0	70
心	yu	愈—淤	末根	False	198	1156	198	1861	2864	2	0
心	yu	愚—淤	末根	False	198	2721	198	1313	2864	0	0
心	yu	愈—瘀	末根	False	190	1156	190	1861	2895	2	0
心	yu	愚—瘀	末根	False	190	2721	190	1313	2895	0	0
心	ren	忍—韧	末根	False	168	4557	168	1036	2974	0	1
心	ren	忍—纫	末根	False	73	4557	73	1036	3447	0	0
心	ren	刃—稔	末根	False	18	265	18	2733	4171	0	0
心	ren	稔—纫	末根	False	18	18	73	4171	3447	0	0
心	ren	稔—韧	末根	False	18	18	168	4171	2974	0	1
心	han	寒—憨	末根	False	14	615	14	2241	4280	5	0
心	shu	恕—沭	末根	False	7	1274	7	1801	4541	0	0
心	shu	恕—戍	末根	False	4	1274	4	1801	4656	0	1
心	ren	仞—忍	末根	False	2	2	4557	4873	1036	0	0
心	ren	仞—稔	末根	False	2	2	18	4873	4171	0	0
心	cong	匆—熜	末根	False	0	514	0	2351	6444	0	0
心	cong	匆—璁	末根	False	0	514	0	2351	6590	0	0
心	cong	匆—骢	末根	False	0	514	0	2351	7752	0	0
心	huan	漶—环	末根	False	0	0	4838	6359	1012	0	10
心	ji	㴔—戢	末根	False	0	0	0	5321	5933	0	0
心	ji	㴔—蕺	末根	False	0	0	0	5321	7201	0	0
心	ji	忌—戢	末根	False	0	1329	0	1772	5933	3	0
心	ji	忌—蕺	末根	False	0	1329	0	1772	7201	3	0
心	ji	急—戢	末根	False	0	7577	0	776	5933	27	0
心	ji	急—蕺	末根	False	0	7577	0	776	7201	27	0
心	ji	惎—戢	末根	False	0	0	0	5907	5933	0	0
心	ji	惎—蕺	末根	False	0	0	0	5907	7201	0	0
心	ji	戢—跽	末根	False	0	0	0	5933	7416	0	0
心	ji	蕺—跽	末根	False	0	0	0	7201	7416	0	0
心	ren	忍—讱	末根	False	0	4557	0	1036	7346	0	0
心	ren	忍—轫	末根	False	0	4557	0	1036	7441	0	0
心	ren	稔—讱	末根	False	0	18	0	4171	7346	0	0
心	ren	稔—轫	末根	False	0	18	0	4171	7441	0	0
心	shu	书—摅	末根	False	0	13244	0	503	5974	116	0
心	shu	恕—秫	末根	False	0	1274	0	1801	6787	0	0
心	shu	恕—𬬸	末根	False	0	1274	0	1801	8058	0	0
心	shu	戍—摅	末根	False	0	4	0	4656	5974	1	0
心	shu	摅—术	末根	False	0	0	12677	5974	522	0	167
心	shu	摅—沭	末根	False	0	0	7	5974	4541	0	0
心	shu	摅—秫	末根	False	0	0	0	5974	6787	0	0
心	shu	摅—𬬸	末根	False	0	0	0	5974	8058	0	0
心	yu	悆—於	末根	False	0	0	258	5898	2742	0	0
心	yu	悆—淤	末根	False	0	0	198	5898	2864	0	0
心	yu	悆—瘀	末根	False	0	0	190	5898	2895	0	0
心	zhong	忠—柊	末根	False	0	2334	0	1396	6079	49	0
必	mi	宓—蓂	末根	False	0	0	0	5746	7175	0	0
必	mi	泌—蓂	末根	False	0	150	0	2959	7175	21	0
必	mi	祕—蓂	末根	False	0	0	0	6771	7175	0	0
必	mi	秘—蓂	末根	False	0	7860	0	738	7175	10	0
扌	bu	不—捕	首根	False	5203	903982	5203	6	946	693	207
扌	shi	事—誓	首根	False	4929	179670	4929	46	994	46	0
扌	shi	事—势	首根	False	4546	179670	4546	46	1037	46	1
扌	bai	摆—百	首根	False	4155	4155	7410	1073	660	60	2059
扌	huan	换—还	首根	False	3778	9982	3778	639	41	10	69
扌	shi	事—拾	首根	False	2362	179670	2362	46	1402	46	0
扌	zheng	拯—政	首根	False	2317	2317	8146	1412	728	0	40
扌	zheng	拯—正	首根	False	2317	2317	57134	1412	149	0	81
扌	yuan	元—援	首根	False	2269	8682	2269	702	1435	83	0
扌	yuan	援—远	首根	False	2269	2269	21492	1435	341	0	55
扌	zheng	挣—政	首根	False	1814	1814	8146	1567	728	0	40
扌	zheng	挣—正	首根	False	1814	1814	57134	1567	149	0	81
扌	fu	副—抚	首根	False	1215	3750	1215	1133	1827	0	0
扌	yi	一—抑	首根	False	1009	601443	1009	9	1936	2613	0
扌	wan	万—挽	首根	False	917	15431	917	381	1990	2904	0
扌	hui	惠—挥	首根	False	890	890	3793	1914	1123	150	0
扌	shi	事—逝	首根	False	781	179670	781	46	2086	46	0
扌	fu	副—扶	首根	False	767	3750	767	1133	2104	0	0
扌	dou	抖—豆	首根	False	766	766	2053	2105	1488	0	3
扌	dou	抖—逗	首根	False	766	766	1148	2105	1868	0	0
扌	shou	寿—授	首根	False	675	675	2896	2175	1281	8	0
扌	wan	挽—顽	首根	False	516	917	516	1990	2345	0	2
扌	si	撕—肆	首根	False	319	1127	319	1876	2622	0	0
扌	cao	操—曹	首根	False	278	5996	278	893	2693	31	6
扌	jiu	揪—救	首根	False	185	185	20228	2915	352	0	195
扌	shi	事—拭	首根	False	170	179670	170	46	2967	46	0
扌	yan	掩—焉	首根	False	167	2286	167	1426	2985	0	0
扌	nao	孬—挠	首根	False	129	129	307	3146	2639	0	0
扌	fu	副—拂	首根	False	104	3750	104	1133	3261	0	0
扌	wan	挽—豌	首根	False	104	917	104	1990	3263	0	0
扌	wu	捂—武	首根	False	96	96	6442	3300	859	0	74
扌	wu	捂—鹉	首根	False	96	96	131	3300	3137	0	0
扌	bing	丙—摒	首根	False	55	197	55	2868	3617	0	0
扌	kai	开—揩	首根	False	34	126742	34	65	3862	60	0
扌	xing	刑—擤	首根	False	30	2749	30	1299	3937	52	0
扌	xing	型—擤	首根	False	30	7484	30	787	3937	18	0
扌	xing	形—擤	首根	False	30	6988	30	828	3937	6	0
扌	xing	擤—邢	首根	False	16	30	16	3937	4235	0	0
扌	yu	与—揄	首根	False	15	17257	15	407	4246	5	0
扌	bin	摈—鬓	首根	True	13	13	50	4318	3693	0	0
扌	ji	技—髻	首根	False	11	5226	11	966	4395	7	0
扌	ji	挤—髻	首根	False	11	1438	11	1723	4395	0	0
扌	chi	持—豉	首根	False	5	17299	5	405	4690	2	0
扌	pi	丕—批	首根	False	4	4	2312	4524	1414	3	1
扌	pi	丕—披	首根	False	4	4	883	4524	2017	3	0
扌	lie	捩—鬣	首根	False	2	2	18	4904	4180	0	0
扌	yi	一—揖	首根	False	2	601443	2	9	4905	2613	0
扌	kui	亏—揆	首根	False	1	897	1	2001	5067	1	0
扌	yuan	元—掾	首根	False	1	8682	1	702	5066	83	0
扌	yuan	掾—远	首根	False	1	1	21492	5066	341	0	55
扌	ai	叆—挨	首根	False	0	0	953	5512	1968	0	0
扌	ao	奡—拗	首根	False	0	0	7	5683	4023	0	14
扌	bai	捭—百	首根	False	0	0	7410	5959	660	0	2059
扌	bang	帮—搒	首根	False	0	51009	0	164	5970	4	0
扌	bang	搒—邦	首根	False	0	0	3068	5970	1220	0	172
扌	bing	摒—邴	首根	False	0	55	0	3617	7487	0	0
扌	chai	拆—虿	首根	False	0	1242	0	1815	7232	1	0
扌	chi	摛—豉	首根	False	0	0	5	5976	4690	0	0
扌	chu	亍—搐	首根	False	0	0	118	5373	3182	0	0
扌	chu	亍—摴	首根	False	0	0	0	5373	5978	0	0
扌	di	抵—髢	首根	False	0	1716	0	1608	7762	0	0
扌	di	提—髢	首根	False	0	96	0	311	7762	1366	0
扌	fu	副—拊	首根	False	0	3750	0	1133	5950	0	0
扌	huan	换—鬟	首根	False	0	9982	0	639	7770	10	0
扌	huan	擐—还	首根	False	0	0	3778	5983	41	0	69
扌	huan	擐—鬟	首根	True	0	0	0	5983	7770	0	0
扌	hui	㧑—惠	首根	False	0	0	890	5308	1914	0	150
扌	ji	掎—髻	首根	False	0	0	11	5962	4395	0	0
扌	jiu	揪—鬏	首根	True	0	185	0	2915	7767	0	0
扌	kun	捆—髡	首根	False	0	331	0	2591	7761	4	0
扌	lou	剅—搂	首根	False	0	0	162	5476	3003	0	0
扌	mo	万—抹	首根	False	0	0	296	381	2030	2904	571
扌	mo	万—摸	首根	False	0	0	2738	381	1308	2904	1
扌	pi	否—批	首根	False	0	0	2312	509	1414	0	1
扌	pi	否—披	首根	False	0	0	883	509	2017	0	0
扌	pi	批—邳	首根	False	0	2312	0	1414	7486	1	0
扌	pi	披—邳	首根	False	0	883	0	2017	7486	0	0
扌	shi	䴓—势	首根	False	0	0	4546	5361	1037	0	1
扌	shi	䴓—拭	首根	False	0	0	170	5361	2967	0	0
扌	shi	䴓—拾	首根	False	0	0	2362	5361	1402	0	0
扌	shi	䴓—誓	首根	False	0	0	4929	5361	994	0	0
扌	shi	䴓—逝	首根	False	0	0	781	5361	2086	0	0
扌	tao	掏—焘	首根	False	0	470	0	2400	6427	0	0
扌	tiao	挑—髫	首根	False	0	5673	0	928	7763	0	0
扌	yan	掞—焉	首根	True	0	0	167	5963	2985	0	0
扌	yan	掞—鄢	首根	False	0	0	0	5963	7525	0	0
扌	yan	掩—鄢	首根	False	0	2286	0	1426	7525	0	0
扌	yi	一—挹	首根	False	0	601443	0	9	5955	2613	0
扌	yu	揄—欤	首根	False	0	15	0	4246	6175	0	0
扌	yuan	掾—鼋	首根	False	0	1	0	5066	7887	0	0
扌	yuan	援—鼋	首根	False	0	2269	0	1435	7887	0	0
扌	zhen	振—鬒	首根	False	0	1355	0	1754	7768	26	0
扌	zhen	揕—鬒	首根	False	0	0	0	5965	7768	0	0
扌	zhua	抓—髽	首根	False	0	14156	0	483	7765	1	0
举字底	yong	用—臃	首根	False	23	79086	23	99	4066	213	0
举字底	chong	冲—涌	末根	True	0	7516	0	784	2541	5	0
举字底	chong	忡—涌	末根	False	0	50	0	3683	2541	0	0
举字底	chong	涌—种	末根	False	0	0	0	2541	192	0	26
举字底	chong	涌—翀	末根	False	0	0	0	2541	6952	0	0
氵	lang	朗—浪	首根	False	2413	2413	6910	1269	834	555	1
氵	lang	浪—郎	首根	False	2244	6910	2244	834	1436	1	23
氵	liang	梁—良	首根	False	370	370	3043	2539	1256	7	2
氵	yi	义—溢	首根	False	284	9455	284	658	2663	37	11
氵	yi	义—漪	首根	False	20	9455	20	658	4080	37	2
氵	liang	粱—良	首根	False	9	9	3043	4463	1256	0	2
氵	yi	义—沂	首根	False	1	9455	1	658	5094	37	0
氵	lang	㮾—浪	首根	False	0	0	6910	5316	834	0	1
氵	lang	塱—浪	首根	False	0	0	6910	5661	834	0	1
氵	yan	衍—闫	末根	False	0	167	0	2986	7626	0	0
氵	yi	义—洢	首根	False	0	9455	0	658	6240	37	0
氵	yi	义—浥	首根	False	0	9455	0	658	6268	37	0
氵	yi	义—潩	首根	False	0	9455	0	658	6369	37	0
水	cheng	丞—承	首根	False	4	4	8306	4704	722	0	16
冫	liang	凉—良	首根	False	1023	1023	3043	1922	1256	1	2
氺	teng	疼—藤	末根	False	648	3529	648	1170	2210	0	12
氺	bao	暴—豹	末根	False	501	5568	501	932	2365	28	0
氺	bao	爆—豹	末根	False	501	5612	501	930	2365	0	0
氺	bao	曝—豹	末根	False	296	296	501	2589	2365	20	0
氺	teng	滕—疼	末根	False	40	40	3529	3378	1170	43	0
氺	shu	书—黍	末根	False	9	13244	9	503	4481	116	0
氺	shu	术—黍	末根	False	9	12677	9	522	4481	167	0
氺	shu	沭—黍	末根	False	7	7	9	4541	4481	0	0
氺	shu	戍—黍	末根	False	4	4	9	4656	4481	1	0
氺	bao	暴—趵	末根	False	0	5568	0	932	7405	28	0
氺	bao	曝—趵	末根	False	0	296	0	2589	7405	20	0
氺	bao	瀑—豹	末根	False	0	0	501	2984	2365	14	0
氺	bao	瀑—趵	末根	False	0	0	0	2984	7405	14	0
氺	bao	爆—趵	末根	False	0	5612	0	930	7405	0	0
氺	di	棣—玓	末根	False	0	0	0	5080	6508	1	0
氺	di	棣—的	末根	False	0	0	12674	5080	2	1	12415
氺	di	棣—菂	末根	False	0	0	0	5080	7129	1	0
氺	shu	秫—黍	末根	True	0	0	9	6787	4481	0	0
氺	shu	黍—𬬸	末根	False	0	9	0	4481	8058	0	0
木	cun	存—村	首根	False	2892	9153	2892	679	1277	2	15
木	cai	材—裁	首根	False	1971	2684	1971	1321	1509	0	1
木	zhi	支—植	首根	False	1792	11692	1792	563	1557	5	35
木	zhi	植—直	首根	True	1792	1792	46159	1557	178	35	4
木	gan	尴—杆	首根	False	1257	1257	1299	1807	1791	0	1
木	jie	截—杰	首根	False	1200	1200	11479	1832	513	0	1662
木	gan	尴—橄	首根	False	1061	1257	1061	1807	1905	0	0
木	xie	协—械	首根	False	928	4168	928	1076	1984	23	0
木	zhen	枕—真	首根	False	715	715	140845	2145	54	0	83
木	bo	勃—柏	首根	False	542	1811	542	1513	1767	145	715
木	bo	博—柏	首根	False	542	8650	542	686	1767	383	715
木	bao	保—豹	末根	False	501	39579	501	207	2365	152	0
木	zhi	支—枝	首根	True	499	11692	499	563	2366	5	1
木	zhi	枝—直	首根	False	499	499	46159	2366	178	1	4
木	suo	梭—索	首根	False	472	472	8213	2397	709	0	419
木	huai	坏—踝	末根	False	331	14975	331	455	2601	130	0
木	huai	怀—踝	末根	False	331	8569	331	704	2601	157	0
木	zhuo	桌—灼	末根	False	164	3643	164	1150	2998	10	0
木	shi	十—柿	首根	False	134	13921	134	468	3116	810	0
木	bao	褒—豹	末根	False	73	73	501	3450	2365	0	0
木	nan	南—楠	首根	True	62	5123	62	872	3335	1153	28
木	zhuo	桌—酌	末根	False	58	3643	58	1150	3590	10	0
木	bei	孛—杯	首根	False	56	56	10396	3609	622	0	70
木	you	友—柚	首根	False	56	40103	56	204	3612	46	0
木	you	右—柚	首根	False	56	4782	56	1018	3612	1	0
木	you	有—柚	首根	False	56	533518	56	13	3612	113	0
木	jie	截—桔	首根	False	46	1200	46	1832	2991	0	119
木	yu	榆—郁	首根	False	46	46	1254	3723	1808	0	3
木	gan	尴—柑	首根	False	35	1257	35	1807	3753	0	8
木	ji	戟—机	首根	False	29	29	48786	3952	169	0	116
木	ji	戟—极	首根	False	29	29	11388	3952	581	0	4
木	xie	协—榭	首根	False	29	4168	29	1076	3953	23	0
木	xie	协—楔	首根	False	28	4168	28	1076	3969	23	0
木	zao	噪—枣	末根	False	25	490	25	2373	4027	0	0
木	zao	枣—澡	末根	False	25	25	1697	4027	1616	0	0
木	zao	枣—燥	末根	False	25	25	285	4027	2690	0	0
木	zao	枣—藻	末根	False	25	25	135	4027	3112	0	0
木	zao	枣—躁	末根	False	25	25	582	4027	2283	0	0
木	zhen	榛—真	首根	False	24	24	140845	4048	54	0	83
木	bao	葆—豹	末根	False	22	22	501	4086	2365	0	0
木	chu	杵—矗	首根	False	17	37	17	3828	4194	0	0
木	chu	楚—矗	首根	False	17	10654	17	615	4194	29	0
木	chu	橱—矗	首根	False	17	719	17	2141	4194	0	0
木	zhi	支—栀	首根	False	16	11692	16	563	4215	5	0
木	zhi	栀—直	首根	False	16	16	46159	4215	178	0	4
木	bao	褓—豹	末根	False	11	11	501	4386	2365	0	0
木	ben	本—贲	首根	False	8	40623	8	201	4509	440	0
木	zhi	支—桎	首根	False	7	11692	7	563	4539	5	0
木	zhi	桎—直	首根	False	7	7	46159	4539	178	0	4
木	chu	樗—矗	首根	False	2	2	17	4918	4194	0	0
木	bao	保—趵	末根	False	0	39579	0	207	7405	152	0
木	bao	葆—趵	末根	False	0	22	0	4086	7405	0	0
木	bao	褒—趵	末根	False	0	73	0	3450	7405	0	0
木	bao	褓—趵	末根	False	0	11	0	4386	7405	0	0
木	bei	孛—棓	首根	False	0	56	0	3609	6115	0	0
木	bei	孛—椑	首根	False	0	56	0	3609	6128	0	0
木	ben	栟—贲	首根	False	0	0	8	6092	4509	0	0
木	bo	勃—桲	首根	False	0	1811	0	1513	4913	145	2
木	bo	勃—欂	首根	False	0	1811	0	1513	6174	145	0
木	bo	博—桲	首根	False	0	8650	0	686	4913	383	2
木	bo	博—欂	首根	True	0	8650	0	686	6174	383	0
木	bo	拨—檗	末根	False	0	1615	0	1650	6170	2	0
木	bo	柏—鹁	首根	False	0	542	0	1767	7845	715	0
木	bo	桲—鹁	首根	False	0	0	0	4913	7845	2	0
木	bo	檗—袯	末根	False	0	0	0	6170	7297	0	0
木	bo	檗—钹	末根	False	0	0	15	6170	4265	0	0
木	bo	欂—鹁	首根	False	0	0	0	6174	7845	0	0
木	chai	柴—钗	末根	False	0	583	0	2256	7568	18	0
木	chu	楮—矗	首根	False	0	0	17	6142	4194	0	0
木	di	杕—觌	首根	False	0	0	0	6057	7327	0	0
木	di	柢—觌	首根	False	0	0	0	6084	7327	0	0
木	di	棣—觌	首根	False	0	0	0	5080	7327	1	0
