word	code	source	thuocl_df	xinhua	keep_reason	corpus_source_count	corpus_total_count	idiom_dual	ime_dual
旗鼓相当	qgxd	简单鹤	1055	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	692	1	1
凶神恶煞	xueu	简单鹤	660	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	692	1	1
毛遂自荐	mszj	简单鹤	1304	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	691	1	1
一股脑儿	ygne	简单鹤	1014	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	691	1	1
万般无奈	wbwn	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	691	0	1
心神不宁	xubn	简单鹤	900	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	690	1	1
延年益寿	ynyu	简单鹤	1569	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	689	1	1
兼而有之	jeyv	简单鹤	756	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	689	1	1
眼见为实	yjwu	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	689	0	1
颐指气使	yvqu	简单鹤	953	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	688	1	1
果不其然	gbqr	简单鹤	2882	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	685	1	1
偃旗息鼓	yqxg	简单鹤	1932	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	683	1	1
疏忽大意	uhdy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	682	0	1
后事之师	huvu	简单鹤	999	0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	681	0	1
葡萄牙语	ptyy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	681	0	0
心急火燎	xjhl	简单鹤	1476	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	680	1	1
机不可失	jbku	简单鹤	935	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	680	1	1
铁证如山	tvru	简单鹤	1694	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	678	1	1
百尺竿头	bigt	简单鹤	885	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	677	1	1
不得要领	bdyl	简单鹤		1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	676	0	1
以小见大	yxjd	简单鹤	1122	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	675	1	1
地久天长	djti	简单鹤	167	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	675	1	1
从始至终	cuvv	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	675	0	1
好高骛远	hgwy	简单鹤	1067	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	673	1	1
冷眼旁观	lypg	简单鹤	941	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	673	1	1
任人宰割	rrzg	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	673	0	1
一呼百应	yhby	简单鹤	832	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	672	1	1
夸大其词	kdqc	简单鹤	1568	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	671	1	1
殊途同归	uttg	简单鹤	1287	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	670	1	1
举棋不定	jqbd	简单鹤	1096	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	670	1	1
临场发挥	lifh	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	670	0	0
博览群书	blqu	简单鹤	604	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	669	1	1
天高地厚	tgdh	简单鹤	98	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	669	1	1
喧宾夺主	xbdv	简单鹤	961	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	668	1	1
以诚相待	yixd	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	667	0	1
落井下石	ljxu	简单鹤	865	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	666	1	1
闲言碎语	xysy	简单鹤	625	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	666	1	1
动手动脚	dudj	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	666	0	1
返璞归真	fpgv	简单鹤	1630	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	665	1	1
一反常态	yfit	简单鹤	1618	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	665	1	1
东奔西走	dbxz	简单鹤	952	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	665	1	1
龇牙咧嘴	zylz	简单鹤	422	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源	5	665	1	0
乌合之众	whvv	简单鹤	657	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	664	1	1
后悔莫及	hhmj	简单鹤	1719	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	661	1	1
刀光剑影	dgjy	简单鹤	855	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	661	1	1
朝思暮想	vsmx	简单鹤	660	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	661	1	1
八分之一	bfvy	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	660	0	0
引经据典	yjjd	简单鹤	1338	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	657	1	1
字字句句	zzjj	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex	5	657	0	0
思前想后	sqxh	简单鹤	1442	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	656	1	1
痛改前非	tgqf	简单鹤	1079	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	655	1	1
炙手可热	vukr	简单鹤	5749	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	654	1	1
驾轻就熟	jqju	简单鹤	1743	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	654	1	1
风言风语	fyfy	简单鹤	667	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	654	1	1
其乐无穷	qlwq	简单鹤	527	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	654	1	1
凶多吉少	xdju	简单鹤	1030	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	648	1	1
通风报信	tfbx	简单鹤		1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	648	0	1
言不由衷	ybyv	简单鹤	508	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	647	1	1
花花世界	hhuj	简单鹤	38	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	647	1	1
松松垮垮	sskk	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	647	0	1
不置可否	bvkf	简单鹤	1827	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	646	1	1
坐享其成	zxqi	简单鹤	813	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	646	1	1
字斟句酌	zvjv	简单鹤	773	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	646	1	1
息事宁人	xunr	简单鹤	3243	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	645	1	1
鬼斧神工	gfug	简单鹤	1310	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	644	1	1
唯唯诺诺	wwnn	简单鹤	624	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	644	1	1
嗷嗷待哺	aadb	简单鹤	1370	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	641	1	1
浮光掠影	fgly	简单鹤	597	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	641	1	1
峰回路转	fhlv	简单鹤	2218	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	639	1	1
门当户对	mdhd	简单鹤	1053	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	639	1	1
捉摸不定	vmbd	简单鹤	440	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	639	1	1
破釜沉舟	pfiv	简单鹤	1100	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	638	1	1
天昏地暗	thda	简单鹤	475	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	637	1	1
网开一面	wkym	简单鹤	2757	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	636	1	1
璀璨夺目	ccdm	简单鹤	911	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	635	1	1
宾至如归	bvrg	简单鹤	1247	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	633	1	1
超凡脱俗	ifts	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	633	0	1
尔虞我诈	eywv	简单鹤	586	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	632	1	1
引火烧身	yhuu	简单鹤	1037	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	630	1	1
寡不敌众	gbdv	简单鹤	796	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	628	1	1
腰缠万贯	yiwg	简单鹤	604	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	627	1	1
贝加尔湖	bjeh	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	627	0	1
不甘寂寞	bgjm	简单鹤	1449	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	626	1	1
入木三分	rmsf	简单鹤	1019	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	625	1	1
难以启齿	nyqi	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	625	0	1
金榜题名	jbtm	简单鹤	1266	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	624	1	1
评头论足	ptlz	简单鹤	789	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	623	1	1
心驰神往	xiuw	简单鹤	782	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	622	1	1
明争暗斗	mvad	简单鹤	1036	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	621	1	1
易如反掌	yrfv	简单鹤	738	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	621	1	1
劳斯莱斯	lsls	简单鹤		0	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;输入法双源	5	621	0	1
按兵不动	abbd	简单鹤	2116	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	620	1	1
名不副实	mbfu	简单鹤	1780	1	真实语料:dialogue_word_freq,literature_word_freq,multi_domain_total_word_freq,news_total_word_freq,subtlex;成语双源;输入法双源	5	620	1	1
